Source	EgoNetworksCombined	id	Occupation	Political rank	Military rank	RecipientLetterCount by EE ID	AuthorLetterCount by EE ID	Total Letters	CNRS-D ID	Full Name	Full Name Reversed	Particule?	Relationships	Aristo title	Clerical title	Wikipedia URL	VIAF ID	VIAF URL	Academies by VIAF	Wikipedia Image Link	Knowledge Network	Social Network	Professional Network	Religious Network	Academies	Royal Academy	Institut de France	Academy_single	Academiy_single_provincial	Salons	GenderGroup	Nationality	Birth Date	Birth Year	Death Date	Death Year	Birth City	Birth Country	Death City	Death Country	LockeNet	ASmithNet	VoltaireNet	RousseauNet	D'AlembertNet	HumeNet	BenthamNet
EE		micheagnan002542	lawyer,police official	police		3	3	6		Agnan Philippe Miché de Rochebrune	Miché de Rochebrune, Agnan Philippe	Yes										Government	Legal								Male	French						France		unknown	 	 	 	 	 	 	 
EE	Rousseau	montalouis023002	courtier,army officer,soldier		officer	1	5	6		Louis Gabriel Christophle de Montaigu, marquis de Montaigu	Montaigu, Louis Gabriel Christophle de, marquis de Montaigu	Yes		marquis								Court, Military, Aristocracy, Elite									Male	French						France		unknown	 	 	 	Rousseau	 	 	 
EE	Voltaire	moreau0000023268	lawyer			5	1	6		M. — Moreau	Moreau, M. —											Government	Legal								Male	French						France		unknown	 	 	Voltaire	 	 	 	 
EE	Voltaire	petitcharl002806	politician,lawyer			4	2	6		Charles François Joseph Petitcuenot	Petitcuenot, Charles François Joseph											Government	Legal								Male	French						France		unknown	 	 	Voltaire	 	 	 	 
EE		pioche0000002843	lawyer			2	4	6		— Pioche	Pioche, —											Government	Legal								Male	French						France		unknown	 	 	 	 	 	 	 
EE	Voltaire, Rousseau	richard000023177	court official			2	4	6		M. — Richard	Richard, M. —											Court									Male	French						France		unknown	 	 	Voltaire	Rousseau	 	 	 
EE	Voltaire	arnoujeanm000110	lawyer,university professor,academic			4	1	5		Jean Marie Arnoult	Arnoult, Jean Marie												Education, Legal								Male	French			1782-00-00	1782		France		unknown	 	 	Voltaire	 	 	 	 
EE	Rousseau	baurin0000023718	priest			5	0	5		abbé Baurin	Baurin, abbé													Catholic_Clergy							Male	French						France		unknown	 	 	 	Rousseau	 	 	 
EE	Voltaire	chazebalth000955	lawyer			4	1	5		Balthazar Espeir de Chazel	Chazel, Balthazar Espeir de	Yes										Government	Legal								Male	French						France		unknown	 	 	Voltaire	 	 	 	 
EE	Rousseau	dangit0000000846	banker			2	3	5		T. Dangirard	Dangirard, T.												Finance-banking								Male	French						France		unknown	 	 	 	Rousseau	 	 	 
EE	Voltaire	duterjeanb001457	notary			5	0	5		Jean Baptiste Dutertre	Dutertre, Jean Baptiste												Legal								Male	French						France		unknown	 	 	Voltaire	 	 	 	 
EE	Voltaire	hugonpierr002007	clergyman			3	2	5		Pierre Hugonet	Hugonet, Pierre													Clergy							Male	French			1809-00-00	1809		France		unknown	 	 	Voltaire	 	 	 	 
EE	Voltaire	imbert0000002042	police official	police		5	0	5		— Imbert	Imbert, —											Government	Legal								Male	French						France		unknown	 	 	Voltaire	 	 	 	 
EE	Rousseau	lafayfranc023386	aristocrat			2	3	5		Françoise Hippolyte de La Faye, comtesse de La Tour Du Pin-Montauban	La Faye, Françoise Hippolyte de, comtesse de La Tour Du Pin-Montauban	Yes		comtesse								Aristocracy, Elite									Female	French						France		unknown	 	 	 	Rousseau	 	 	 
EE		malfin0000002456	clerk			2	3	5		— Malfin	Malfin, —											Government	Legal								Male	French						France		unknown	 	 	 	 	 	 	 
EE	Voltaire	pajotclaud002732	lawyer			5	0	5		Claude Ignace Pajot de Vaux	Pajot de Vaux, Claude Ignace	Yes										Elite	Legal								Male	French						France		unknown	 	 	Voltaire	 	 	 	 
EE	Voltaire	beguiedme0000141	academy member,scientist,historian			4	0	4		Edme Béguillet	Béguillet, Edme					http://fr.wikipedia.org/wiki/Edme_Beguillet	3.9693205E7	http://viaf.org/39693205			Letters_Literary, Sciences_Natural	Government	Legal		Academy of Dijon			Yes	Yes		Male	French			1786-00-00	1786		France		unknown	 	 	Voltaire	 	 	 	 
EE	Voltaire	bagiejacqu000162	doctor,army surgeon			4	0	4		Jacques Bagieu	Bagieu, Jacques										Sciences_Medicine	Military	Medical								Male	French						France		unknown	 	 	Voltaire	 	 	 	 
EE	Voltaire	coinde0000000696	lawyer			4	0	4		— Coindé	Coindé, —												Legal								Male	French						France		unknown	 	 	Voltaire	 	 	 	 
EE	Voltaire	demoulin00024160	clerk,businessman			1	3	4		— Demoulin	Demoulin, —																				Male	French						France		unknown	 	 	Voltaire	 	 	 	 
EE	Voltaire	dubudpierr001400	civil servant,postal official	postmaster		4	0	4		Pierre Michel Dubu de Longchamp	Dubu de Longchamp, Pierre Michel	Yes									Letters_Literary	Government									Male	French						France		unknown	 	 	Voltaire	 	 	 	 
EE		dumaypierr001419	priest			4	0	4		Pierre Louis Dumay	Dumay, Pierre Louis													Catholic_Clergy							Male	French						France		unknown	 	 	 	 	 	 	 
EE	Voltaire	gamonjeanf001685	civil servant			2	2	4		Jean François Gamonet	Gamonet, Jean François										Letters_Literary	Government									Male	French			1789-00-00	1789		France		unknown	 	 	Voltaire	 	 	 	 
EE	Voltaire	girarantoi001741	civil servant			3	1	4		Antoine Benoît de Girard de Propiac	Girard de Propiac, Antoine Benoît de	Yes										Government									Male	French						France		unknown	 	 	Voltaire	 	 	 	 
EE	Voltaire	guichard00001860	notary			4	0	4		— Guichard	Guichard, —												Legal								Male	French						France		unknown	 	 	Voltaire	 	 	 	 
EE	Voltaire	jahan00000002060	civil servant			4	0	4		Jean Jahan	Jahan, Jean											Government	Legal								Male	French						France		unknown	 	 	Voltaire	 	 	 	 
EE		levebsimon023353	notary			2	2	4		Simon Lefebvre	Lefebvre, Simon												Legal								Male	French			1812-00-00	1812		France		unknown	 	 	 	 	 	 	 
EE	Rousseau	periethere023133	aristocrat			2	2	4		Thérèse Guillemette Perié, comtesse de La Rodde de Saint-Haon	Perié, Thérèse Guillemette, comtesse de La Rodde de Saint-Haon	Yes		comtesse								Elite, Aristocracy									Female	French						France		unknown	 	 	 	Rousseau	 	 	 
EE	Rousseau	peyraube00023221	unknown			1	3	4		M. — de Peyraube	Peyraube, M. — de	Yes																			Male	French						France		unknown	 	 	 	Rousseau	 	 	 
EE	Voltaire	pingohyaci001157	aristocrat			2	2	4		Hyacinthe de Pingon, comte de Sallenôves	Pingon, Hyacinthe de, comte de Sallenôves	Yes		comte								Elite, Aristocracy									Male	French						France		unknown	 	 	Voltaire	 	 	 	 
EE	Rousseau	regnyfranc023186	postmaster,consul	postmaster		1	3	4		François Régny	Régny, François											Government									Male	French						France		unknown	 	 	 	Rousseau	 	 	 
EE	Voltaire	schoejosef003114	printer			2	2	4		Josef Friedrich Schoepflin	Schoepflin, Josef Friedrich												Trade-merchant, Publishing								Male	French						France		unknown	 	 	Voltaire	 	 	 	 
EE	Voltaire	cordicathe000733	aristocrat			3	0	3		Catherine Louise Cordier de Launay, marquise d'Azy	Cordier de Launay, Catherine Louise, marquise d'Azy	Yes		marquise								Elite, Aristocracy									Female	French						France		unknown	 	 	Voltaire	 	 	 	 
EE	Voltaire	cromojules000770	civil servant			3	0	3		Jules David Cromot Du Bourg	Cromot Du Bourg, Jules David											Government	Education								Male	French			1780-00-00	1780		France		unknown	 	 	Voltaire	 	 	 	 
EE	Voltaire	d00000000x024300	soldier			1	2	3		D.	D.											Military									Male	French						France		unknown	 	 	Voltaire	 	 	 	 
EE	Rousseau	duchemarie023802	nun			1	2	3		sœur Marie Duchesne	Duchesne, sœur Marie				sœur									Clergy							Female	French						France		unknown	 	 	 	Rousseau	 	 	 
EE		gasteetien001699	diplomatic official	diplomat		1	2	3		Étienne Jules Gastebois Desnoyers	Gastebois Desnoyers, Étienne Jules											Government									Male	French						France		unknown	 	 	 	 	 	 	 
EE		hennijeanm001936	lawyer			2	1	3		Jean Michel Hennin	Hennin, Jean Michel											Government	Legal								Male	French			2/11/1781	1781		France		unknown	 	 	 	 	 	 	 
EE		josepclaud000667	friar			1	2	3		Claude Joseph	Joseph, Claude													Catholic_Clergy							Male	French						France		unknown	 	 	 	 	 	 	 
EE	Voltaire	linanjean0001103	tutor			3	0	3		Jean de Linant	Linant, Jean de	Yes											Artist, Education								Male	French						France		unknown	 	 	Voltaire	 	 	 	 
EE	Rousseau	morelantoi023265	politician,businessman			2	1	3		Antoine Morel-Disque	Morel-Disque, Antoine											Government	Trade-merchant								Male	French						France		unknown	 	 	 	Rousseau	 	 	 
EE	Rousseau	perrijeanb023225	author,textbook writer,language teacher			1	2	3		Jean Baptiste Perrin	Perrin, Jean Baptiste										Letters_Literary		Education								Male	French						France		unknown	 	 	 	Rousseau	 	 	 
EE	Voltaire	pilavmauri002835	colonial,official			2	1	3		Maurice Pilavoine	Pilavoine, Maurice											Government									Male	French						France		unknown	 	 	Voltaire	 	 	 	 
EE	Rousseau	richarddem023176	postmaster	postmaster		2	1	3		M. — Richard de Montenac	Richard de Montenac, M. —	Yes										Government									Male	French						France		unknown	 	 	 	Rousseau	 	 	 
EE	Rousseau	sabathonor023141	diplomat	diplomat		1	2	3		Honoré Auguste Sabatier de Cabre	Sabatier de Cabre, Honoré Auguste	Yes										Government									Male	French			1816-00-00	1816		France		unknown	 	 	 	Rousseau	 	 	 
EE		sallecharl023125	censor	censor		1	2	3		Charles Alexandre Salley	Salley, Charles Alexandre										Letters	Government									Male	French			1761-01-00	1761		France		unknown	 	 	 	 	 	 	 
EE		salmoandre024169	theologian,academic,college principal,censor	censor		1	2	3		André Salmon	Salmon, André										Letters_Religious	Government	Education								Male	French			1765-00-00	1765		France		unknown	 	 	 	 	 	 	 
EE	Voltaire	veymerange001241	financier,industrialist			3	0	3		Gabriel Claude Palteau de Veymerange	Palteau de Veymerange, Gabriel Claude	Yes										Government	Finance-banking								Male	French			1794-00-00	1794		France		unknown	 	 	Voltaire	 	 	 	 
EE	Voltaire	vidampierr000006	poet,author			2	1	3		comtesse de Vidampierre	comtesse de Vidampierre	Yes									Letters_Literary	Elite, Aristocracy	Artist								Female	French						France		unknown	 	 	Voltaire	 	 	 	 
EE	Rousseau	arnaugabri023743	clergyman,diplomatic official	diplomat		2	0	2		Gabriel Arnauld	Arnauld, Gabriel											Government		Clergy							Male	French						France		unknown	 	 	 	Rousseau	 	 	 
EE	Voltaire	belloney00024521	priest			2	0	2		abbé — Belloney	Belloney, abbé —				abbé									Clergy							Male	French						France		unknown	 	 	Voltaire	 	 	 	 
EE		benezpierr023708	playwright,civil servant			2	0	2		Pierre Bénézech	Bénézech, Pierre										Letters_Literary	Government	Cultural								Male	French						France		unknown	 	 	 	 	 	 	 
EE	Voltaire	bessialexa000287	clergyman			1	1	2		Alexandre Jacques Bessin	Bessin, Alexandre Jacques													Clergy							Male	French						France		unknown	 	 	Voltaire	 	 	 	 
EE		blancthoma000319	civil servant			1	1	2		Thomas Blanchard	Blanchard, Thomas											Government									Male	French						France		unknown	 	 	 	 	 	 	 
EE		bonin00000000347	printer			1	1	2		— Bonin	Bonin, —											Government	Publishing								Male	French						France		unknown	 	 	 	 	 	 	 
EE		boutet0000024447	notary			2	0	2		— Boutet	Boutet, —												Legal								Male	French						France		unknown	 	 	 	 	 	 	 
EE	Voltaire	bretin0000000428	lawyer			2	0	2		Jean Bretin	Bretin, Jean											Government	Legal								Male	French						France		unknown	 	 	Voltaire	 	 	 	 
EE	Rousseau	cahagne000023653	courtier,author			1	1	2		abbé — Cahagne	Cahagne, abbé —				abbé						Letters_Literary	Court		Clergy							Male	French			1767-00-00	1767		France		unknown	 	 	 	Rousseau	 	 	 
EE		cardojacqu004418	lawyer,notary			2	0	2		Jacques Cardon	Cardon, Jacques												Legal								Male	French						France		unknown	 	 	 	 	 	 	 
EE		ch00000000024163	unknown			1	1	2		chevalier de Ch.	chevalier de Ch.	Yes		chevalier								Aristocracy									Male	French						France		unknown	 	 	 	 	 	 	 
EE	Rousseau	charbjeana023792	draper,shopkeeper			1	1	2		Jean Antoine Charbonnel	Charbonnel, Jean Antoine												Trade-merchant								Male	French			1762-00-00	1762	Alixan	France		unknown	 	 	 	Rousseau	 	 	 
EE	Voltaire	chazejacqu000956	lawyer			1	1	2		Jacques de Chazel	Chazel, Jacques de	Yes										Government	Legal								Male	French			1766-00-00	1766		France		unknown	 	 	Voltaire	 	 	 	 
EE		chevalier0024066	police official	police		2	0	2		— Chevalier	Chevalier, —											Government	Legal								Male	French						France		unknown	 	 	 	 	 	 	 
EE	Voltaire	cj00000000024299	friar			1	1	2		J. C.	J. C.													Clergy							Male	French						France		unknown	 	 	Voltaire	 	 	 	 
EE	Voltaire	corboguill024586	builder			2	0	2		Guillaume Corboz	Corboz, Guillaume												Artisan								Male	French						France		unknown	 	 	Voltaire	 	 	 	 
EE	Voltaire	cornejeanf000736	workman			1	1	2		Jean François Corneille	Corneille, Jean François												Artisan								Male	French						unknown		unknown	 	 	Voltaire	 	 	 	 
EE	Voltaire	croze00000000774	unknown			2	0	2		M. — Croze	Croze, M. —																				Male	French						France		unknown	 	 	Voltaire	 	 	 	 
EE	Voltaire	desischarl001280	aristocrat			2	0	2		Charles Hyacinthe Des Issarts, marquis de Gallean	Des Issarts, Charles Hyacinthe, marquis de Gallean	Yes		marquis								Elite, Aristocracy									Male	French						unknown		unknown	 	 	Voltaire	 	 	 	 
EE		desorlouis001297	doctor,surgeon			1	1	2		Louis Desormeaux	Desormeaux, Louis										Letters_Literary, Sciences_Medicine		Medical, Education								Male	French						France		unknown	 	 	 	 	 	 	 
EE	Voltaire	ducch00000001367	civil servant			1	1	2		Ch. Du C—	Du C—, Ch.																				Male	French						France		unknown	 	 	Voltaire	 	 	 	 
EE	Voltaire	dulacmadur002441	bailiff			1	1	2		Madur Du Lac	Du Lac, Madur											Government									Male	French						France		unknown	 	 	Voltaire	 	 	 	 
EE	Rousseau	dumoubaudo024220	lawyer			1	1	2		Baudoin Cyprien Antoine Dumoulin	Dumoulin, Baudoin Cyprien Antoine												Legal								Male	French			1770-00-00	1770		unknown		unknown	 	 	 	Rousseau	 	 	 
EE	Rousseau	dutenfrede023555	banker			1	1	2		Frédéric Dutens	Dutens, Frédéric												Finance-banking								Male	French			1772-00-00	1772		France		unknown	 	 	 	Rousseau	 	 	 
EE		duvercharl001464	civil servant			1	1	2		Charles Léopold Duvernoy	Duvernoy, Charles Léopold											Government									Male	French						unknown		unknown	 	 	 	 	 	 	 
EE	Voltaire	duverfranc001461	courtier			2	0	2		François Duvergé de Saint-Etienne	Duvergé de Saint-Etienne, François	Yes										Court									Male	French						unknown		unknown	 	 	Voltaire	 	 	 	 
EE	Voltaire	duverjosep001463	teacher,military schoolmaster			2	0	2		Joseph Paris Duverney	Duverney, Joseph Paris											Military	Education								Male	French						France		unknown	 	 	Voltaire	 	 	 	 
EE		eondeandre001484	censor	censor		1	1	2		André Timothée d'Éon de Tissé	Éon de Tissé, André Timothée d'	Yes									Letters	Government									Male	French						unknown		unknown	 	 	 	 	 	 	 
EE	Voltaire	espinasse0000811	aristocrat			1	1	2		chevalier d'Espinasse	chevalier d'Espinasse	Yes		chevalier								Aristocracy									Male	French						unknown		unknown	 	 	Voltaire	 	 	 	 
EE	Voltaire	fabryhenri001508	aristocrat			1	1	2		Henri Jean Baptiste Fabry de Moncault, comte d'Autrey	Fabry de Moncault, Henri Jean Baptiste, comte d'Autrey	Yes		comte							Letters_Literary	Elite, Aristocracy									Male	French						France		unknown	 	 	Voltaire	 	 	 	 
EE	Voltaire	fezantoi00001555	publisher			1	1	2		Antoine Ignace Fez	Fez, Antoine Ignace												Publishing								Male	French						France		unknown	 	 	Voltaire	 	 	 	 
EE		fontepierr004448	aristocrat			2	0	2		Pierre Antoine de Fontenay	Fontenay, Pierre Antoine de	Yes										Aristocracy									Male	French						unknown		unknown	 	 	 	 	 	 	 
EE	Voltaire	fradejeann000998	aristocrat			2	0	2		Jeanne Françoise de Rochefort d'Ally, baronne de La Tour Saint-Vidal	Rochefort d'Ally, Jeanne Françoise de, baronne de La Tour Saint-Vidal	Yes		baronne								Aristocracy									Female	French						France		unknown	 	 	Voltaire	 	 	 	 
EE	Voltaire	gaydenobla001704	lawyer			2	0	2		— Gay de Noblac	Gay de Noblac, —	Yes											Legal								Male	French						unknown		unknown	 	 	Voltaire	 	 	 	 
EE, CNRS-D	Voltaire, D'Alembert	georgbarth001717	author,civil servant			2	0	2	Georgelin	Barthélémy Pélage Georgelin Du Cosquer	Georgelin Du Cosquer, Barthélémy Pélage										Letters_Literary, Political economy	Government									Male	French	1740-00-00	1740				France		unknown	 	 	Voltaire	 	D'Alembert	 	 
EE	Voltaire	gilbejeanj002076	aristocrat			2	0	2		Jean Jacques Gilbert, marquis de Fraigne	Gilbert, Jean Jacques, marquis de Fraigne	Yes		marquis								Aristocracy, Elite									Male	French						France		unknown	 	 	Voltaire	 	 	 	 
EE	Voltaire	gillysimon001737	merchant,financier			1	1	2		Simon Gilly	Gilly, Simon											Government	Trade-merchant, Finance-banking								Male	French			1786-00-00	1786		France		unknown	 	 	Voltaire	 	 	 	 
EE		gingumarie024193	politician's wife			2	0	2		Marie Anne Ginguené	Ginguené, Marie Anne																				Female	French			1832-00-00	1832		unknown		unknown	 	 	 	 	 	 	 
EE	Voltaire	grenigabri001826	peasant			1	1	2		Gabriel Grenier	Grenier, Gabriel												Gardening-farming								Male	French						France		unknown	 	 	Voltaire	 	 	 	 
EE, CNRS-D	Voltaire, D'Alembert	jabinpierr002054	lawyer,author			2	0	2	Jabineau de la Voute	Pierre Jabineau de La Voute	Jabineau de La Voute, Pierre	Yes					2.26089205E8	http://viaf.org/226089205			Letters_Literary		Legal, Cultural								Male	French	1721-00-00	1721				France		unknown	 	 	Voltaire	 	D'Alembert	 	 
EE	Rousseau	lachaannef023276	aristocrat			2	0	2		Anne Françoise de La Chaise d'Aix, comtesse de Montaigu	La Chaise d'Aix, Anne Françoise de, comtesse de Montaigu	Yes		comtesse								Elite, Aristocracy									Female	French						France		unknown	 	 	 	Rousseau	 	 	 
EE	Voltaire	lachagerau001036	antiquarian,librarian			1	1	2		Géraud de La Chau	La Chau, Géraud de	Yes									Letters_Literary, Letters_Antiquarian	Government	Cultural								Male	French						France		unknown	 	 	Voltaire	 	 	 	 
EE		lavercharl024003	police official	police		2	0	2		Charles Élisabeth de La Vergée	La Vergée, Charles Élisabeth de	Yes										Government	Legal								Male	French						France		unknown	 	 	 	 	 	 	 
EE	Voltaire	leglaivedu002254	civil servant's wife			1	1	2		Mme — Le Glaive Duclos	Le Glaive Duclos, Mme —																				Female	French						France		unknown	 	 	Voltaire	 	 	 	 
